25.0,1.0,25.0,24.0,843.9440593828781,843.9440593828781,0.0,0.0,785.72,72.0,0.0,0.534312525169763,423.6711729777777,23393.68,3198.36,0.0
25.0,1.0,25.0,24.0,893.7260432069256,893.7260432069256,0.0,0.0,785.52,72.0,0.0,0.5429969648892348,424.6964722133333,22722.64,3266.4,0.0
25.0,1.0,25.0,24.0,897.7812016741279,897.7812016741279,0.0,0.0,785.36,72.0,0.0,0.5397930949679521,418.21807910044447,22723.6,3298.72,0.0
25.0,1.0,25.0,24.0,1095.7811192691183,1095.7811192691183,0.0,0.0,445.16,72.0,0.0,0.5908648477624509,463.45296967111113,17588.2,2846.32,0.0
2.0,1.0,2.0,1.0,1106.8204309874216,1106.8204309874216,0.0,0.0,445.0,72.0,0.0,0.7794525546028976,497.55496,831.0,104.5,0.0
2.0,1.0,2.0,1.0,1037.027751678866,1037.027751678866,0.0,0.0,445.5,72.0,0.0,0.7763278755638763,453.4929368888889,888.0,112.0,0.0
25.0,1.0,25.0,24.0,1156.556789006832,1156.556789006832,0.0,0.0,445.2,72.0,0.0,0.5908920899474743,438.4393649777778,17309.44,2921.12,0.0
25.0,1.0,25.0,24.0,1166.2564712025082,1166.2564712025082,0.0,0.0,445.48,72.0,0.0,0.5916901884326666,421.7253297066666,17221.12,2938.8,0.0
25.0,1.0,25.0,24.0,1017.0363994485681,1017.0363994485681,0.0,0.0,530.44,72.0,0.0,0.5687511963744084,468.98489237333325,19097.88,2933.92,0.0
25.0,1.0,25.0,24.0,1056.0176730299652,1056.0176730299652,0.0,0.0,530.44,72.0,0.0,0.569485120127221,425.0373463573332,19081.92,3054.96,0.0
25.0,1.0,25.0,24.0,1067.4847113867781,1067.4847113867781,0.0,0.0,530.16,72.0,0.0,0.5699778917170933,423.32681957688885,19004.48,3019.08,0.0
10.0,1.0,10.0,9.0,1101.1562238542888,1101.1562238542888,0.0,0.0,785.5,72.0,0.0,0.6395775282005578,457.98255866666665,6316.9,916.3,0.0
15.0,1.0,15.0,14.0,965.6354566584586,965.6354566584586,0.0,0.0,785.2666666666667,72.0,0.0,0.5766406296779556,463.78136077037027,11693.2,1564.6,0.0
2.0,1.0,2.0,1.0,901.3795687345022,901.3795687345022,0.0,0.0,785.0,72.0,0.0,0.7699194812029382,456.262968,1033.5,120.5,0.0
50.0,1.0,50.0,49.0,839.4197963923802,839.4197963923802,0.0,0.0,785.44,72.0,0.0,0.5526415558265776,444.9991408479999,49385.08,5426.56,0.0
75.0,1.0,75.0,74.0,732.6343529059778,732.6343529059778,0.0,0.0,785.4933333333333,72.0,0.0,0.5606606107999493,475.57876877511103,86499.17333333334,7551.373333333333,0.0
10.0,1.0,10.0,9.0,1175.4872652295112,1175.4872652295112,0.0,0.0,785.2,72.0,0.0,0.6312698677102399,439.05325617777777,6540.6,969.4,0.0
