77.0,1000.0,1000.0,5.0,3421.0,3742.0,0.0,2853.0,0.04995797432545051,1000.0,80.0,80.0,10071.220850190522
77.0,1000.0,1000.0,5.0,3339.0,3675.0,0.0,2853.0,0.10045541224077206,1000.0,60.0,60.0,6032.8534843043135
30.0,1000.0,1000.0,5.0,2321.0,2560.0,0.0,2853.0,0.00988946477060863,1000.0,8.0,8.0,2917.562873361584
68.0,1000.0,1000.0,5.0,2930.0,3198.0,0.0,2853.0,0.010073464772909279,1000.0,60.0,60.0,15350.729244340215
48.0,1000.0,1000.0,5.0,2415.0,2634.0,0.0,2853.0,0.01004333732941585,1000.0,20.0,20.0,6719.612478877927
73.0,1000.0,1000.0,5.0,3178.0,3484.0,0.0,2853.0,0.050022126335753404,1000.0,60.0,60.0,9448.666358576453
33.0,1000.0,1000.0,5.0,2319.0,2559.0,0.0,2853.0,0.010012670183487256,1000.0,10.0,10.0,3607.0355326734257
60.0,1000.0,1000.0,5.0,2817.0,3064.0,0.0,2853.0,0.009988423794242998,1000.0,40.0,40.0,11168.477660764067
74.0,1000.0,1000.0,5.0,3127.0,3406.0,0.0,2853.0,0.010007340030058293,1000.0,80.0,80.0,18627.06637246591
96.0,1000.0,1000.0,5.0,3898.0,4291.0,0.0,2853.0,0.10104932150873537,1000.0,99.0,99.0,3777.094322956363
67.0,1000.0,1000.0,5.0,3133.0,3452.0,0.0,2853.0,0.10010481442289824,1000.0,40.0,40.0,5587.998158306476
82.0,1000.0,1000.0,5.0,3297.0,3596.0,0.0,2853.0,0.010038878370196081,1000.0,99.0,99.0,20911.232386780408
